Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
57,Prioritize high-value landing-page optimization,1,1.0,1
57,Schedule seasonal merchandising and promotion windows,2,0.6640907074356089,0
57,Reduce exit friction in product and checkout journeys,3,0.19523452190149104,0
57,Personalize journeys by visitor recency type,4,0.18465925579670653,0
57,Personalize product discovery depth and recommendations,5,0.064644534697399,0
57,Improve first-screen relevance and loading quality,6,0.04116078573761878,0
57,Trigger product-page assistance for long comparison sessions,7,0.028116122028809722,0
57,Streamline account and administrative navigation,8,0.0,0
58,Prioritize high-value landing-page optimization,1,0.9663018216429768,1
58,Schedule seasonal merchandising and promotion windows,2,0.8597820493590932,0
58,Personalize journeys by visitor recency type,3,0.44796301356934887,0
58,Reduce exit friction in product and checkout journeys,4,0.3331797144575849,0
58,Improve first-screen relevance and loading quality,5,0.28416634569878935,0
58,Streamline account and administrative navigation,6,0.14842140634495393,0
58,Personalize product discovery depth and recommendations,7,0.14389236687068085,0
58,Trigger product-page assistance for long comparison sessions,8,0.0,0
59,Prioritize high-value landing-page optimization,1,1.0,1
59,Schedule seasonal merchandising and promotion windows,2,0.6860229137235446,0
59,Reduce exit friction in product and checkout journeys,3,0.23263364675608214,0
59,Personalize journeys by visitor recency type,4,0.1820824350350354,0
59,Improve first-screen relevance and loading quality,5,0.07916102984745427,0
59,Personalize product discovery depth and recommendations,6,0.05444870073616211,0
59,Streamline account and administrative navigation,7,0.02267453883190751,0
59,Trigger product-page assistance for long comparison sessions,8,0.0019118454436541038,0
60,Prioritize high-value landing-page optimization,1,1.0,1
60,Schedule seasonal merchandising and promotion windows,2,0.7540212756088455,0
60,Personalize journeys by visitor recency type,3,0.3411333662871909,0
60,Reduce exit friction in product and checkout journeys,4,0.20097204047211215,0
60,Personalize product discovery depth and recommendations,5,0.11617622168868129,0
60,Improve first-screen relevance and loading quality,6,0.08605242774031407,0
60,Trigger product-page assistance for long comparison sessions,7,0.044049906790444425,0
60,Streamline account and administrative navigation,8,0.0,0
61,Prioritize high-value landing-page optimization,1,1.0,1
61,Schedule seasonal merchandising and promotion windows,2,0.7028007450856292,0
61,Personalize journeys by visitor recency type,3,0.3472443304933716,0
61,Reduce exit friction in product and checkout journeys,4,0.25316432618992485,0
61,Personalize product discovery depth and recommendations,5,0.1715841832526591,0
61,Improve first-screen relevance and loading quality,6,0.0965589718659801,0
61,Trigger product-page assistance for long comparison sessions,7,0.0887201181816276,0
61,Streamline account and administrative navigation,8,0.0,0
62,Prioritize high-value landing-page optimization,1,1.0,1
62,Schedule seasonal merchandising and promotion windows,2,0.6808672171906873,0
62,Reduce exit friction in product and checkout journeys,3,0.2533766457903143,0
62,Personalize journeys by visitor recency type,4,0.2080356238112259,0
62,Improve first-screen relevance and loading quality,5,0.09428673831918029,0
62,Personalize product discovery depth and recommendations,6,0.07616735115847247,0
62,Streamline account and administrative navigation,7,0.019928476789450138,0
62,Trigger product-page assistance for long comparison sessions,8,0.005762920223027314,0
63,Prioritize high-value landing-page optimization,1,1.0,1
63,Schedule seasonal merchandising and promotion windows,2,0.5994609326725876,0
63,Reduce exit friction in product and checkout journeys,3,0.1905489862849535,0
63,Personalize journeys by visitor recency type,4,0.06239003713992574,0
63,Personalize product discovery depth and recommendations,5,0.01781773916352237,0
63,Improve first-screen relevance and loading quality,6,0.01778975298220287,0
63,Streamline account and administrative navigation,7,0.00938775677031387,0
63,Trigger product-page assistance for long comparison sessions,8,0.0046461217386938695,0
64,Prioritize high-value landing-page optimization,1,1.0,1
64,Schedule seasonal merchandising and promotion windows,2,0.6742825297924195,0
64,Personalize journeys by visitor recency type,3,0.3487890734620911,0
64,Reduce exit friction in product and checkout journeys,4,0.23561030751590148,0
64,Personalize product discovery depth and recommendations,5,0.2040167541718035,0
64,Trigger product-page assistance for long comparison sessions,6,0.15255056960833152,0
64,Improve first-screen relevance and loading quality,7,0.06877891403972806,0
64,Streamline account and administrative navigation,8,0.0,0
65,Prioritize high-value landing-page optimization,1,0.9798239937533947,1
65,Schedule seasonal merchandising and promotion windows,2,0.9260108692967908,0
65,Personalize journeys by visitor recency type,3,0.5217244293164354,0
65,Improve first-screen relevance and loading quality,4,0.4549552417964173,0
65,Reduce exit friction in product and checkout journeys,5,0.37272870385532114,0
65,Streamline account and administrative navigation,6,0.3388212667538048,0
65,Personalize product discovery depth and recommendations,7,0.17748652933849743,0
65,Trigger product-page assistance for long comparison sessions,8,0.0,0
66,Prioritize high-value landing-page optimization,1,0.9966419346452748,1
66,Schedule seasonal merchandising and promotion windows,2,0.7854534414094395,0
66,Personalize journeys by visitor recency type,3,0.7665714848121893,0
66,Personalize product discovery depth and recommendations,4,0.47104542403704475,0
66,Trigger product-page assistance for long comparison sessions,5,0.3715139717251948,0
66,Reduce exit friction in product and checkout journeys,6,0.29544428758425,0
66,Improve first-screen relevance and loading quality,7,0.13791561831720964,0
66,Streamline account and administrative navigation,8,0.0,0
67,Prioritize high-value landing-page optimization,1,1.0,1
67,Schedule seasonal merchandising and promotion windows,2,0.7263430987739494,0
67,Reduce exit friction in product and checkout journeys,3,0.29021257218592705,0
67,Personalize journeys by visitor recency type,4,0.24371768092411847,0
67,Improve first-screen relevance and loading quality,5,0.22186667021530337,0
67,Streamline account and administrative navigation,6,0.16211008750688363,0
67,Personalize product discovery depth and recommendations,7,0.09067429715230822,0
67,Trigger product-page assistance for long comparison sessions,8,0.0,0
68,Prioritize high-value landing-page optimization,1,1.0,1
68,Schedule seasonal merchandising and promotion windows,2,0.6029156130328807,0
68,Reduce exit friction in product and checkout journeys,3,0.20798512684722917,0
68,Personalize journeys by visitor recency type,4,0.15342035933213125,0
68,Personalize product discovery depth and recommendations,5,0.0900806504725099,0
68,Trigger product-page assistance for long comparison sessions,6,0.06311750737943729,0
68,Improve first-screen relevance and loading quality,7,0.027046547036106466,0
68,Streamline account and administrative navigation,8,0.0,0
69,Prioritize high-value landing-page optimization,1,1.0,1
69,Schedule seasonal merchandising and promotion windows,2,0.6713887219625234,0
69,Reduce exit friction in product and checkout journeys,3,0.25883763926372866,0
69,Personalize journeys by visitor recency type,4,0.19413130200305825,0
69,Improve first-screen relevance and loading quality,5,0.09784938231050004,0
69,Personalize product discovery depth and recommendations,6,0.07315679131287113,0
69,Streamline account and administrative navigation,7,0.02593857040182937,0
69,Trigger product-page assistance for long comparison sessions,8,0.002842679136811396,0
70,Prioritize high-value landing-page optimization,1,1.0,1
70,Schedule seasonal merchandising and promotion windows,2,0.679044640585163,0
70,Reduce exit friction in product and checkout journeys,3,0.25243659584052974,0
70,Personalize journeys by visitor recency type,4,0.19460668316667143,0
70,Improve first-screen relevance and loading quality,5,0.09065736083776953,0
70,Personalize product discovery depth and recommendations,6,0.06885963481838424,0
70,Streamline account and administrative navigation,7,0.020092912676691027,0
70,Trigger product-page assistance for long comparison sessions,8,0.003071298323159775,0
71,Prioritize high-value landing-page optimization,1,0.9522982382696354,1
71,Schedule seasonal merchandising and promotion windows,2,0.9074529391847959,0
71,Personalize journeys by visitor recency type,3,0.4829701267050191,0
71,Improve first-screen relevance and loading quality,4,0.326009385543425,0
71,Reduce exit friction in product and checkout journeys,5,0.30491157864142177,0
71,Streamline account and administrative navigation,6,0.2097926696988075,0
71,Personalize product discovery depth and recommendations,7,0.13296688257750933,0
71,Trigger product-page assistance for long comparison sessions,8,0.0,0
72,Prioritize high-value landing-page optimization,1,1.0,1
72,Schedule seasonal merchandising and promotion windows,2,0.6735607084712436,0
72,Personalize journeys by visitor recency type,3,0.30232623495665834,0
72,Reduce exit friction in product and checkout journeys,4,0.2575145016113568,0
72,Improve first-screen relevance and loading quality,5,0.1494118120484604,0
72,Personalize product discovery depth and recommendations,6,0.13311452009792588,0
72,Streamline account and administrative navigation,7,0.05280752628704629,0
72,Trigger product-page assistance for long comparison sessions,8,0.015637553771510288,0
73,Prioritize high-value landing-page optimization,1,1.0,1
73,Schedule seasonal merchandising and promotion windows,2,0.7247469943670971,0
