Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
56,Streamline account and administrative navigation,7,0.0341563506771669,0
56,Trigger product-page assistance for long comparison sessions,8,0.006671435422372712,0
57,Prioritize high-value landing-page optimization,1,1.0,1
57,Schedule seasonal merchandising and promotion windows,2,0.7031223952899882,0
57,Personalize journeys by visitor recency type,3,0.24758627416995135,0
57,Reduce exit friction in product and checkout journeys,4,0.24354111012702195,0
57,Improve first-screen relevance and loading quality,5,0.09322484353484263,0
57,Personalize product discovery depth and recommendations,6,0.08735252119417806,0
57,Trigger product-page assistance for long comparison sessions,7,0.011944293654119795,0
57,Streamline account and administrative navigation,8,0.0107888837563795,0
58,Prioritize high-value landing-page optimization,1,1.0,1
58,Schedule seasonal merchandising and promotion windows,2,0.6827540446469267,0
58,Reduce exit friction in product and checkout journeys,3,0.23936900732810643,0
58,Personalize journeys by visitor recency type,4,0.23051502516803687,0
58,Personalize product discovery depth and recommendations,5,0.08714460719099167,0
58,Improve first-screen relevance and loading quality,6,0.08499813692877943,0
58,Trigger product-page assistance for long comparison sessions,7,0.014828605651432935,0
58,Streamline account and administrative navigation,8,0.009480232314655543,0
59,Prioritize high-value landing-page optimization,1,1.0,1
59,Schedule seasonal merchandising and promotion windows,2,0.6840962634735277,0
59,Reduce exit friction in product and checkout journeys,3,0.2318952133333659,0
59,Personalize journeys by visitor recency type,4,0.18680041505786713,0
59,Improve first-screen relevance and loading quality,5,0.08899720277915928,0
59,Personalize product discovery depth and recommendations,6,0.05831623156280774,0
59,Streamline account and administrative navigation,7,0.03402463846898839,0
59,Trigger product-page assistance for long comparison sessions,8,0.0026341124380295385,0
60,Prioritize high-value landing-page optimization,1,1.0,1
60,Schedule seasonal merchandising and promotion windows,2,0.6801712627307284,0
60,Reduce exit friction in product and checkout journeys,3,0.22568261326680372,0
60,Personalize journeys by visitor recency type,4,0.19869432753962482,0
60,Improve first-screen relevance and loading quality,5,0.09901068591074445,0
60,Personalize product discovery depth and recommendations,6,0.06542425463315601,0
60,Streamline account and administrative navigation,7,0.04527672414568682,0
60,Trigger product-page assistance for long comparison sessions,8,0.003520214906720644,0
61,Prioritize high-value landing-page optimization,1,1.0,1
61,Schedule seasonal merchandising and promotion windows,2,0.6685747084218364,0
61,Reduce exit friction in product and checkout journeys,3,0.21478778571047139,0
61,Personalize journeys by visitor recency type,4,0.18107396775595785,0
61,Improve first-screen relevance and loading quality,5,0.06631575193311835,0
61,Personalize product discovery depth and recommendations,6,0.05900689326079698,0
61,Streamline account and administrative navigation,7,0.016675718626437255,0
61,Trigger product-page assistance for long comparison sessions,8,0.008082901362326375,0
62,Prioritize high-value landing-page optimization,1,1.0,1
62,Schedule seasonal merchandising and promotion windows,2,0.703414631347728,0
62,Personalize journeys by visitor recency type,3,0.24629251803204136,0
62,Reduce exit friction in product and checkout journeys,4,0.2407176187434248,0
62,Improve first-screen relevance and loading quality,5,0.11664373622895703,0
62,Personalize product discovery depth and recommendations,6,0.08561297699837639,0
62,Streamline account and administrative navigation,7,0.04282314444282085,0
62,Trigger product-page assistance for long comparison sessions,8,0.007302047876141034,0
63,Prioritize high-value landing-page optimization,1,1.0,1
63,Schedule seasonal merchandising and promotion windows,2,0.6764573125804056,0
63,Reduce exit friction in product and checkout journeys,3,0.2283982800047499,0
63,Personalize journeys by visitor recency type,4,0.17429219869419307,0
63,Improve first-screen relevance and loading quality,5,0.09800984484919435,0
63,Personalize product discovery depth and recommendations,6,0.053887157296513465,0
63,Streamline account and administrative navigation,7,0.05144694549551818,0
63,Trigger product-page assistance for long comparison sessions,8,0.0,0
64,Prioritize high-value landing-page optimization,1,1.0,1
64,Schedule seasonal merchandising and promotion windows,2,0.7051606777381046,0
64,Reduce exit friction in product and checkout journeys,3,0.22849887828199278,0
64,Personalize journeys by visitor recency type,4,0.21710218603182754,0
64,Improve first-screen relevance and loading quality,5,0.11813501313073582,0
64,Personalize product discovery depth and recommendations,6,0.06368623128279474,0
64,Streamline account and administrative navigation,7,0.061897123061566584,0
64,Trigger product-page assistance for long comparison sessions,8,0.0,0
65,Prioritize high-value landing-page optimization,1,1.0,1
65,Schedule seasonal merchandising and promotion windows,2,0.7372383566878554,0
65,Personalize journeys by visitor recency type,3,0.2695297576843194,0
65,Reduce exit friction in product and checkout journeys,4,0.24523384907607296,0
65,Improve first-screen relevance and loading quality,5,0.13665589371280423,0
65,Personalize product discovery depth and recommendations,6,0.08199324723405445,0
65,Streamline account and administrative navigation,7,0.0575411822708021,0
65,Trigger product-page assistance for long comparison sessions,8,0.001315742619937735,0
66,Prioritize high-value landing-page optimization,1,1.0,1
66,Schedule seasonal merchandising and promotion windows,2,0.6868001148806471,0
66,Reduce exit friction in product and checkout journeys,3,0.24088698150257892,0
66,Personalize journeys by visitor recency type,4,0.18819337623322743,0
66,Improve first-screen relevance and loading quality,5,0.11775604314648236,0
66,Streamline account and administrative navigation,6,0.06648612157540995,0
66,Personalize product discovery depth and recommendations,7,0.0605337084523494,0
66,Trigger product-page assistance for long comparison sessions,8,0.0,0
67,Prioritize high-value landing-page optimization,1,1.0,1
67,Schedule seasonal merchandising and promotion windows,2,0.7077498282487644,0
67,Reduce exit friction in product and checkout journeys,3,0.23445562929695804,0
67,Personalize journeys by visitor recency type,4,0.2214231265858154,0
67,Improve first-screen relevance and loading quality,5,0.09379426238053427,0
67,Personalize product discovery depth and recommendations,6,0.06718635428876017,0
67,Streamline account and administrative navigation,7,0.02568055779270237,0
67,Trigger product-page assistance for long comparison sessions,8,0.004834152123564187,0
68,Prioritize high-value landing-page optimization,1,1.0,1
68,Schedule seasonal merchandising and promotion windows,2,0.6894515040393023,0
68,Reduce exit friction in product and checkout journeys,3,0.2459131205694114,0
68,Personalize journeys by visitor recency type,4,0.18024653568420165,0
68,Improve first-screen relevance and loading quality,5,0.11096513042864076,0
68,Streamline account and administrative navigation,6,0.059402102384527256,0
68,Personalize product discovery depth and recommendations,7,0.056251628049047625,0
68,Trigger product-page assistance for long comparison sessions,8,0.0,0
69,Prioritize high-value landing-page optimization,1,1.0,1
69,Schedule seasonal merchandising and promotion windows,2,0.6831960960969085,0
69,Reduce exit friction in product and checkout journeys,3,0.22713942582838342,0
69,Personalize journeys by visitor recency type,4,0.1924021771783365,0
69,Improve first-screen relevance and loading quality,5,0.09456404288166027,0
69,Personalize product discovery depth and recommendations,6,0.06088077679498292,0
69,Streamline account and administrative navigation,7,0.04145817552200259,0
69,Trigger product-page assistance for long comparison sessions,8,0.0029683628527357145,0
70,Prioritize high-value landing-page optimization,1,1.0,1
70,Schedule seasonal merchandising and promotion windows,2,0.6991884398621443,0
70,Reduce exit friction in product and checkout journeys,3,0.2225862802869938,0
70,Personalize journeys by visitor recency type,4,0.2224572350667736,0
70,Improve first-screen relevance and loading quality,5,0.09163144197603323,0
70,Personalize product discovery depth and recommendations,6,0.06984121574619596,0
70,Streamline account and administrative navigation,7,0.029645072346624723,0
70,Trigger product-page assistance for long comparison sessions,8,0.0077302949315605565,0
71,Prioritize high-value landing-page optimization,1,1.0,1
71,Schedule seasonal merchandising and promotion windows,2,0.6706091165407595,0
71,Reduce exit friction in product and checkout journeys,3,0.22390650178727745,0
71,Personalize journeys by visitor recency type,4,0.15644364863354657,0
71,Improve first-screen relevance and loading quality,5,0.07271536730688079,0
71,Personalize product discovery depth and recommendations,6,0.045417453522557744,0
71,Streamline account and administrative navigation,7,0.028390114831717734,0
71,Trigger product-page assistance for long comparison sessions,8,0.001455600598645439,0
72,Prioritize high-value landing-page optimization,1,1.0,1
72,Schedule seasonal merchandising and promotion windows,2,0.665892866758025,0
72,Reduce exit friction in product and checkout journeys,3,0.2301974663203692,0
72,Personalize journeys by visitor recency type,4,0.18503419147649,0
72,Improve first-screen relevance and loading quality,5,0.08921072153906195,0
